x,y,pet,t,ntzg,hour
8.48151223546748,49.47040676742003,45.6577,35.2327,20,14
8.481511760801004,49.470451739977314,45.5284,35.3174,20,14
8.48151128613334,49.47049671253426,40.5738,34.1149,22,14
8.481510811464489,49.47054168509084,39.4172,32.8502,22,14
8.48151033679445,49.47058665764707,31.0648,31.2318,24,14
8.481509862123223,49.470631630202945,31.3284,31.2134,24,14
8.481509387450808,49.47067660275847,32.9298,30.6699,22,14
8.481508912777207,49.47072157531363,45.4012,35.2862,20,14
8.481508438102418,49.47076654786844,33.8305,31.9865,22,14
8.481605447768874,49.46811347581715,44.0287,35.2777,20,14
8.481604973226124,49.46815844839303,42.9963,34.5203,22,14
8.481604498682184,49.46820342096854,43.2518,34.4589,22,14
8.48160402413706,49.468248393543725,43.7883,35.2374,20,14
8.481603549590746,49.468293366118544,42.1071,32.3231,9,14
8.481603075043246,49.46833833869299,31.5172,31.3142,25,14
8.48160260049456,49.4683833112671,41.2239,32.8979,22,14
8.481602125944685,49.46842828384086,41.6646,33.2766,9,14
8.481601651393623,49.46847325641424,41.5,33.679,22,14
8.481601176841373,49.46851822898729,41.9741,33.9631,9,14
8.481600702287936,49.468563201559974,41.7028,33.9629,22,14
8.481600227733312,49.46860817413231,41.6577,33.8897,22,14
8.481599753177502,49.46865314670428,41.5506,33.8316,22,14
8.481599278620502,49.4686981192759,41.3717,33.7947,22,14
8.481598804062317,49.46874309184717,41.1917,33.7497,22,14
8.481598329502944,49.468788064418085,41.0242,33.6872,22,14
8.481597854942384,49.46883303698864,40.8908,33.6389,22,14
8.481597380380634,49.46887800955884,40.7678,33.6008,22,14
8.481596905817701,49.468922982128696,40.8087,33.6777,22,14
8.481596431253578,49.46896795469817,40.8554,33.7294,22,14
8.481595956688269,49.46901292726732,40.9016,33.8356,22,14
8.481595482121772,49.469057899836095,40.9008,33.8838,22,14
8.481595007554088,49.46910287240452,40.8286,33.8907,22,14
8.481594532985216,49.469147844972596,40.7333,33.8803,22,14
8.481594058415157,49.469192817540325,40.6831,33.8621,22,14
8.48159358384391,49.469237790107684,40.8372,34.0433,22,14
8.481593109271476,49.46928276267469,41.0023,34.2143,22,14
8.481592634697854,49.469327735241336,41.2055,34.3775,22,14
8.481592160123046,49.46937270780763,41.5408,34.5499,22,14
8.48159168554705,49.46941768037358,42.0659,34.7549,22,14
8.481591210969867,49.469462652939164,43.3105,34.9825,22,14
8.481590736391496,49.469507625504406,45.6535,35.2405,20,14
8.481590261811938,49.46955259806928,45.6699,35.2379,20,14
8.481589787231194,49.469597570633795,45.6637,35.2357,20,14
8.48158931264926,49.46964254319797,45.6626,35.2336,20,14
8.481588838066141,49.469687515761784,45.6558,35.2308,20,14
8.481588363481832,49.46973248832525,45.6458,35.2268,20,14
8.481587888896337,49.46977746088835,45.6347,35.2207,20,14
8.481587414309656,49.46982243345111,45.8467,35.4647,20,14
8.481586939721787,49.46986740601349,45.7408,35.3268,20,14
8.481586465132729,49.46991237857553,45.6684,35.2584,20,14
8.481585990542483,49.46995735113722,45.651,35.228,20,14
8.481585515951052,49.470002323698544,45.6499,35.2289,20,14
8.481585041358432,49.47004729625952,45.6731,35.2601,20,14
8.481584566764624,49.470092268820146,45.7416,35.3276,20,14
8.48158409216963,49.47013724138041,45.7941,35.3961,20,14
8.481583617573449,49.47018221394031,45.8465,35.4645,20,14
8.481583142976081,49.470227186499876,45.6496,35.2176,20,14
8.481582668377524,49.470272159059064,45.6354,35.2204,20,14
8.481582193777779,49.47031713161792,45.6403,35.2233,20,14
8.481581719176848,49.4703621041764,45.6469,35.2269,20,14
8.481581244574729,49.47040707673454,45.6581,35.2321,20,14
8.481580769971423,49.47045204929233,44.5745,35.2395,20,14
8.481580295366928,49.47049702184975,33.6173,32.6453,22,14
8.481579820761247,49.47054199440683,39.5369,32.8679,22,14
8.48157934615438,49.47058696696354,30.6721,30.8841,24,14
8.481578871546324,49.470631939519905,30.4695,30.6635,24,14
8.48157839693708,49.4706769120759,29.9835,30.3575,24,14
8.481577922326649,49.470721884631566,31.5435,30.2075,22,14
8.48157744771503,49.47076685718685,30.7125,30.6955,24,14
8.481674453655863,49.46811378506558,43.3385,35.2925,20,14
8.481673979176275,49.46815875764196,42.8572,34.5652,22,14
8.481673504695499,49.468203730217965,42.7792,34.1282,22,14
8.481673030213534,49.46824870279362,42.998,34.229,22,14
