x,y,pet,t,ntzg,hour
8.464428509631258,49.486519798644544,43.4132,34.3052,22,14
8.464428019046577,49.48656477095241,41.2874,31.8075,22,14
8.46442752846067,49.48660974325992,39.9879,28.7309,31,14
8.464427037873534,49.48665471556706,39.9902,28.7322,31,14
8.46442654728517,49.48669968787387,29.7035,27.2335,31,14
8.464426056695578,49.486744660180314,45.6507,35.2277,20,14
8.464425566104758,49.48678963248639,45.8186,35.4326,20,14
8.464425075512711,49.48683460479213,45.8138,35.4288,20,14
8.464424584919437,49.4868795770975,45.8194,35.4254,20,14
8.464424094324933,49.486924549402524,45.8174,35.4224,20,14
8.464423603729202,49.4869695217072,45.7508,35.4198,20,14
8.464423113132243,49.487014494011504,44.5729,35.4219,22,14
8.464422622534057,49.48705946631546,44.0185,35.3995,22,14
8.464422131934644,49.487104438619056,43.5002,35.3902,22,14
8.464421641334,49.48714941092229,44.3144,35.4274,22,14
8.464421150732132,49.48719438322519,45.7462,35.4132,20,14
8.464420660129035,49.487239355527734,45.5988,35.4128,20,14
8.46442016952471,49.487284327829904,45.701,35.412,20,14
8.464419678919157,49.487329300131734,36.2987,33.9377,22,14
8.464517651516527,49.48467625327827,35.5626,33.9396,22,14
8.464517161045402,49.4847212256012,35.9407,33.9777,22,14
8.464516670573047,49.48476619792377,45.7412,35.4572,20,14
8.464516180099466,49.48481117024599,45.6979,35.4569,20,14
8.464515689624657,49.48485614256784,45.7864,35.4564,20,14
8.46451519914862,49.48490111488933,36.0886,33.9767,22,14
8.464514708671356,49.4849460872105,35.8299,33.959,22,14
8.464514218192864,49.48499105953128,36.0981,33.9821,22,14
8.464513727713147,49.485036031851735,45.8453,35.4623,20,14
8.4645132372322,49.48508100417181,45.8516,35.4676,20,14
8.464512746750028,49.485125976491545,45.2367,35.4727,20,14
8.464512256266625,49.48517094881092,35.8321,33.4842,9,14
8.464511765781996,49.485215921129935,35.3169,33.3949,22,14
8.46451127529614,49.485260893448604,43.4072,34.8002,22,14
8.464510784809057,49.485305865766904,43.243,34.608,22,14
8.464510294320746,49.485350838084855,43.0217,34.1737,22,14
