x,y,pet
461485,5481547,null
461486,5481547,null
461487,5481547,35.57
461488,5481547,35.57
461489,5481547,35.57
461490,5481547,35.57
461491,5481547,35.57
461492,5481547,35.57
461493,5481547,35.20
461494,5481547,34.83
461495,5481547,34.46
461496,5481547,34.09
461497,5481547,33.72
461498,5481547,33.72
461499,5481547,33.72
461195,5481548,null
461196,5481548,null
461197,5481548,null
461198,5481548,null
461199,5481548,null
461200,5481548,null
461201,5481548,null
461202,5481548,null
461203,5481548,null
461204,5481548,null
461205,5481548,null
461206,5481548,null
461207,5481548,null
461208,5481548,null
461209,5481548,null
461210,5481548,null
461211,5481548,null
461212,5481548,38.11
461213,5481548,39.20
461214,5481548,40.29
461215,5481548,41.38
461216,5481548,42.47
461217,5481548,43.56
461218,5481548,43.27
461219,5481548,42.97
461220,5481548,42.68
461221,5481548,42.39
461222,5481548,42.09
461223,5481548,41.56
461224,5481548,41.03
461225,5481548,40.50
461226,5481548,39.97
461227,5481548,39.44
461228,5481548,39.39
461229,5481548,39.35
461230,5481548,39.30
461231,5481548,39.25
461232,5481548,39.20
461233,5481548,39.89
461234,5481548,40.58
461235,5481548,41.26
461236,5481548,41.95
461237,5481548,42.64
461238,5481548,42.64
461239,5481548,42.64
461240,5481548,42.64
461241,5481548,42.64
461242,5481548,null
461243,5481548,null
461244,5481548,null
461245,5481548,null
461246,5481548,null
461247,5481548,null
461248,5481548,null
461249,5481548,null
461250,5481548,null
461251,5481548,null
461252,5481548,null
461253,5481548,null
461254,5481548,null
461255,5481548,null
461256,5481548,null
461257,5481548,37.08
461258,5481548,38.29
461259,5481548,39.51
461260,5481548,40.72
461261,5481548,41.94
461262,5481548,43.15
461263,5481548,43.63
461264,5481548,44.10
461265,5481548,44.58
461266,5481548,45.05
461267,5481548,45.52
461268,5481548,45.52
461269,5481548,45.52
461270,5481548,45.52
461271,5481548,45.52
461272,5481548,null
461273,5481548,null
461274,5481548,null
461275,5481548,null
461276,5481548,null
461277,5481548,null
461278,5481548,null
461279,5481548,null
461280,5481548,null
461281,5481548,null
461282,5481548,37.25
461283,5481548,37.25
461284,5481548,37.25
461285,5481548,37.25
461286,5481548,37.25
461287,5481548,37.25
461288,5481548,38.66
461289,5481548,40.08
461290,5481548,41.49
461291,5481548,42.90
461292,5481548,null
461293,5481548,null
461294,5481548,null
461295,5481548,null
461296,5481548,null
461297,5481548,null
461298,5481548,null
461299,5481548,null
461300,5481548,null
461301,5481548,null
461302,5481548,null
461303,5481548,null
461304,5481548,null
461305,5481548,null
461306,5481548,null
461307,5481548,null
461308,5481548,null
461309,5481548,null
461310,5481548,null
461311,5481548,null
461312,5481548,45.94
461313,5481548,45.95
461314,5481548,45.95
461315,5481548,45.96
461316,5481548,45.97
461317,5481548,45.98
461318,5481548,45.98
461319,5481548,45.98
461320,5481548,45.98
461321,5481548,45.98
461322,5481548,null
461323,5481548,null
461324,5481548,null
461325,5481548,null
461326,5481548,null
461327,5481548,null
461328,5481548,null
461329,5481548,null
461330,5481548,null
461331,5481548,null
461332,5481548,null
461333,5481548,null
461334,5481548,null
461335,5481548,null
461336,5481548,null
461337,5481548,43.22
461338,5481548,43.22
461339,5481548,43.22
461340,5481548,43.22
461341,5481548,43.22
461342,5481548,43.22
461343,5481548,43.29
461344,5481548,43.37
461345,5481548,43.44
461346,5481548,43.52
461347,5481548,43.60
461348,5481548,44.08
461349,5481548,44.56
461350,5481548,45.05
461351,5481548,45.53
461352,5481548,46.02
461353,5481548,44.62
461354,5481548,43.23
461355,5481548,41.83
461356,5481548,40.44
461357,5481548,39.04
461358,5481548,39.08
461359,5481548,39.12
461360,5481548,39.15
461361,5481548,39.19
461362,5481548,39.23
461363,5481548,40.61
461364,5481548,42.00
461365,5481548,43.38
461366,5481548,44.77
461367,5481548,null
461368,5481548,null
461369,5481548,null
461370,5481548,null
461371,5481548,null
461372,5481548,null
461373,5481548,null
461374,5481548,null
461375,5481548,null
461376,5481548,null
461377,5481548,null
461378,5481548,null
461379,5481548,null
461380,5481548,null
461381,5481548,null
461382,5481548,null
461383,5481548,null
461384,5481548,null
461385,5481548,null
461386,5481548,null
461387,5481548,46.27
461388,5481548,46.27
461389,5481548,46.27
461390,5481548,46.27
461391,5481548,46.27
461392,5481548,null
461393,5481548,null
461394,5481548,null
461395,5481548,null
461396,5481548,null
461397,5481548,null
461398,5481548,null
461399,5481548,null
461400,5481548,null
461401,5481548,null
461402,5481548,null
461403,5481548,null
461404,5481548,null
461405,5481548,null
461406,5481548,null
461407,5481548,null
461408,5481548,null
461409,5481548,null
461410,5481548,null
461411,5481548,null
461412,5481548,null
461413,5481548,null
461414,5481548,null
461415,5481548,null
461416,5481548,null
461417,5481548,37.11
461418,5481548,37.11
461419,5481548,37.11
461420,5481548,37.11
461421,5481548,37.11
461422,5481548,37.11
461423,5481548,38.42
461424,5481548,39.72
461425,5481548,41.02
461426,5481548,42.32
461427,5481548,43.62
461428,5481548,43.89
461429,5481548,44.17
461430,5481548,44.44
461431,5481548,44.72
461432,5481548,44.99
461433,5481548,44.99
461434,5481548,44.99
461435,5481548,44.99
461436,5481548,44.99
461437,5481548,null
461438,5481548,null
461439,5481548,null
461440,5481548,null
461441,5481548,null
461442,5481548,null
461443,5481548,null
461444,5481548,null
461445,5481548,null
461446,5481548,null
461447,5481548,null
461448,5481548,null
461449,5481548,null
461450,5481548,null
461451,5481548,null
461452,5481548,31.59
461453,5481548,31.57
461454,5481548,31.55
461455,5481548,31.53
461456,5481548,31.51
461457,5481548,31.49
461458,5481548,31.49
461459,5481548,31.49
461460,5481548,31.49
461461,5481548,31.49
461462,5481548,null
461463,5481548,null
461464,5481548,null
461465,5481548,null
461466,5481548,null
461467,5481548,null
461468,5481548,null
461469,5481548,null
461470,5481548,null
461471,5481548,null
461472,5481548,null
461473,5481548,null
461474,5481548,null
461475,5481548,null
461476,5481548,null
461477,5481548,null
461478,5481548,null
461479,5481548,null
461480,5481548,null
461481,5481548,null
461482,5481548,null
461483,5481548,null
461484,5481548,null
461485,5481548,null
461486,5481548,null
461487,5481548,35.65
461488,5481548,35.61
461489,5481548,35.57
461490,5481548,35.53
461491,5481548,35.49
461492,5481548,35.46
461493,5481548,35.11
461494,5481548,34.77
461495,5481548,34.42
461496,5481548,34.08
461497,5481548,33.73
461498,5481548,33.73
461499,5481548,33.73
461195,5481549,null
461196,5481549,null
461197,5481549,null
461198,5481549,null
461199,5481549,null
461200,5481549,null
461201,5481549,null
461202,5481549,null
461203,5481549,null
461204,5481549,null
461205,5481549,null
461206,5481549,null
461207,5481549,null
461208,5481549,null
461209,5481549,null
461210,5481549,null
461211,5481549,null
461212,5481549,39.48
461213,5481549,40.30
461214,5481549,41.12
461215,5481549,41.93
461216,5481549,42.75
461217,5481549,43.57
461218,5481549,43.21
461219,5481549,42.85
461220,5481549,42.50
461221,5481549,42.14
461222,5481549,41.79
461223,5481549,40.84
461224,5481549,39.89
461225,5481549,38.94
461226,5481549,37.99
461227,5481549,37.04
461228,5481549,36.99
461229,5481549,36.95
461230,5481549,36.90
461231,5481549,36.86
461232,5481549,36.81
461233,5481549,37.90
461234,5481549,38.99
461235,5481549,40.08
461236,5481549,41.17
461237,5481549,42.26
461238,5481549,42.26
461239,5481549,42.26
461240,5481549,42.26
461241,5481549,42.26
461242,5481549,null
461243,5481549,null
461244,5481549,null
461245,5481549,null
461246,5481549,null
461247,5481549,null
461248,5481549,null
461249,5481549,null
461250,5481549,null
461251,5481549,null
461252,5481549,null
461253,5481549,null
461254,5481549,null
461255,5481549,null
461256,5481549,null
461257,5481549,37.07
461258,5481549,37.98
461259,5481549,38.90
461260,5481549,39.81
461261,5481549,40.72
461262,5481549,41.63
461263,5481549,42.40
461264,5481549,43.17
461265,5481549,43.94
461266,5481549,44.70
461267,5481549,45.47
461268,5481549,45.47
461269,5481549,45.47
461270,5481549,45.47
461271,5481549,45.47
461272,5481549,null
461273,5481549,null
461274,5481549,null
461275,5481549,null
461276,5481549,null
461277,5481549,null
461278,5481549,null
461279,5481549,null
461280,5481549,null
461281,5481549,null
461282,5481549,37.26
461283,5481549,37.26
461284,5481549,37.26
461285,5481549,37.26
461286,5481549,37.26
461287,5481549,37.26
461288,5481549,38.32
461289,5481549,39.38
461290,5481549,40.44
461291,5481549,41.50
461292,5481549,null
461293,5481549,null
461294,5481549,null
461295,5481549,null
461296,5481549,null
461297,5481549,null
461298,5481549,null
461299,5481549,null
461300,5481549,null
461301,5481549,null
461302,5481549,null
461303,5481549,null
461304,5481549,null
461305,5481549,null
461306,5481549,null
461307,5481549,null
461308,5481549,null
461309,5481549,null
461310,5481549,null
461311,5481549,null
461312,5481549,45.91
461313,5481549,45.92
461314,5481549,45.94
461315,5481549,45.95
461316,5481549,45.96
461317,5481549,45.98
461318,5481549,45.98
461319,5481549,45.98
461320,5481549,45.98
461321,5481549,45.98
461322,5481549,null
461323,5481549,null
461324,5481549,null
461325,5481549,null
461326,5481549,null
461327,5481549,null
461328,5481549,null
461329,5481549,null
461330,5481549,null
461331,5481549,null
461332,5481549,null
461333,5481549,null
461334,5481549,null
461335,5481549,null
461336,5481549,null
461337,5481549,41.62
461338,5481549,41.62
461339,5481549,41.62
461340,5481549,41.62
461341,5481549,41.62
461342,5481549,41.62
461343,5481549,41.68
461344,5481549,41.74
461345,5481549,41.80
461346,5481549,41.86
461347,5481549,41.92
461348,5481549,42.71
461349,5481549,43.51
461350,5481549,44.30
461351,5481549,45.09
461352,5481549,45.89
461353,5481549,44.84
461354,5481549,43.80
461355,5481549,42.75
461356,5481549,41.71
461357,5481549,40.66
461358,5481549,40.73
461359,5481549,40.79
461360,5481549,40.85
461361,5481549,40.92
461362,5481549,40.98
461363,5481549,42.02
461364,5481549,43.06
461365,5481549,44.10
461366,5481549,45.14
461367,5481549,null
461368,5481549,null
461369,5481549,null
461370,5481549,null
461371,5481549,null
461372,5481549,null
461373,5481549,null
461374,5481549,null
461375,5481549,null
461376,5481549,null
461377,5481549,null
461378,5481549,null
461379,5481549,null
461380,5481549,null
461381,5481549,null
461382,5481549,null
461383,5481549,null
461384,5481549,null
461385,5481549,null
461386,5481549,null
461387,5481549,46.33
461388,5481549,46.33
461389,5481549,46.33
461390,5481549,46.33
461391,5481549,46.33
461392,5481549,null
461393,5481549,null
461394,5481549,null
461395,5481549,null
461396,5481549,null
461397,5481549,null
461398,5481549,null
461399,5481549,null
461400,5481549,null
461401,5481549,null
461402,5481549,null
461403,5481549,null
461404,5481549,null
461405,5481549,null
461406,5481549,null
461407,5481549,null
461408,5481549,null
461409,5481549,null
461410,5481549,null
461411,5481549,null
461412,5481549,null
461413,5481549,null
461414,5481549,null
461415,5481549,null
461416,5481549,null
461417,5481549,37.15
461418,5481549,37.15
461419,5481549,37.15
461420,5481549,37.15
461421,5481549,37.15
461422,5481549,37.15
461423,5481549,38.11
461424,5481549,39.06
461425,5481549,40.02
461426,5481549,40.97
461427,5481549,41.93
461428,5481549,42.53
461429,5481549,43.14
461430,5481549,43.74
461431,5481549,44.34
461432,5481549,44.95
461433,5481549,44.95
461434,5481549,44.95
461435,5481549,44.95
461436,5481549,44.95
461437,5481549,null
461438,5481549,null
461439,5481549,null
461440,5481549,null
461441,5481549,null
461442,5481549,null
461443,5481549,null
461444,5481549,null
461445,5481549,null
461446,5481549,null
461447,5481549,null
461448,5481549,null
461449,5481549,null
461450,5481549,null
461451,5481549,null
461452,5481549,32.79
461453,5481549,32.75
461454,5481549,32.71
461455,5481549,32.67
461456,5481549,32.63
461457,5481549,32.59
461458,5481549,32.59
461459,5481549,32.59
461460,5481549,32.59
461461,5481549,32.59
461462,5481549,null
461463,5481549,null
461464,5481549,null
461465,5481549,null
461466,5481549,null
461467,5481549,null
461468,5481549,null
461469,5481549,null
461470,5481549,null
461471,5481549,null
461472,5481549,null
461473,5481549,null
461474,5481549,null
461475,5481549,null
461476,5481549,null
461477,5481549,null
461478,5481549,null
461479,5481549,null
461480,5481549,null
461481,5481549,null
461482,5481549,null
461483,5481549,null
461484,5481549,null
461485,5481549,null
461486,5481549,null
461487,5481549,35.72
461488,5481549,35.65
461489,5481549,35.57
461490,5481549,35.50
461491,5481549,35.42
461492,5481549,35.34
461493,5481549,35.02
461494,5481549,34.70
461495,5481549,34.38
461496,5481549,34.06
461497,5481549,33.74
461498,5481549,33.74
461499,5481549,33.74
461195,5481550,null
461196,5481550,null
461197,5481550,null
461198,5481550,null
461199,5481550,null
461200,5481550,null
461201,5481550,null
461202,5481550,null
461203,5481550,null
461204,5481550,null
461205,5481550,null
461206,5481550,null
461207,5481550,null
461208,5481550,null
461209,5481550,null
461210,5481550,null
461211,5481550,null
461212,5481550,40.85
461213,5481550,41.39
461214,5481550,41.94
461215,5481550,42.48
461216,5481550,43.03
461217,5481550,43.57
461218,5481550,43.15
461219,5481550,42.74
461220,5481550,42.32
461221,5481550,41.90
461222,5481550,41.48
461223,5481550,40.11
461224,5481550,38.74
461225,5481550,37.37
461226,5481550,36.01
461227,5481550,34.64
461228,5481550,34.59
461229,5481550,34.55
461230,5481550,34.51
461231,5481550,34.46
461232,5481550,34.42
461233,5481550,35.91
461234,5481550,37.41
461235,5481550,38.90
461236,5481550,40.40
461237,5481550,41.89
461238,5481550,41.89
461239,5481550,41.89
461240,5481550,41.89
461241,5481550,41.89
461242,5481550,null
461243,5481550,null
461244,5481550,null
461245,5481550,null
461246,5481550,null
461247,5481550,null
461248,5481550,null
461249,5481550,null
461250,5481550,null
461251,5481550,null
461252,5481550,null
461253,5481550,null
461254,5481550,null
461255,5481550,null
461256,5481550,null
461257,5481550,37.07
461258,5481550,37.67
461259,5481550,38.28
461260,5481550,38.89
461261,5481550,39.50
461262,5481550,40.10
461263,5481550,41.17
461264,5481550,42.23
461265,5481550,43.30
461266,5481550,44.36
461267,5481550,45.42
461268,5481550,45.42
461269,5481550,45.42
461270,5481550,45.42
461271,5481550,45.42
461272,5481550,null
461273,5481550,null
461274,5481550,null
461275,5481550,null
461276,5481550,null
461277,5481550,null
461278,5481550,null
461279,5481550,null
461280,5481550,null
461281,5481550,null
461282,5481550,37.27
461283,5481550,37.27
461284,5481550,37.27
461285,5481550,37.27
461286,5481550,37.27
461287,5481550,37.27
461288,5481550,37.97
461289,5481550,38.68
461290,5481550,39.38
461291,5481550,40.09
461292,5481550,null
461293,5481550,null
461294,5481550,null
461295,5481550,null
461296,5481550,null
461297,5481550,null
461298,5481550,null
461299,5481550,null
461300,5481550,null
461301,5481550,null
461302,5481550,null
461303,5481550,null
461304,5481550,null
461305,5481550,null
461306,5481550,null
461307,5481550,null
461308,5481550,null
461309,5481550,null
461310,5481550,null
461311,5481550,null
461312,5481550,45.88
461313,5481550,45.90
461314,5481550,45.92
461315,5481550,45.94
461316,5481550,45.96
461317,5481550,45.98
461318,5481550,45.98
461319,5481550,45.98
461320,5481550,45.98
461321,5481550,45.98
461322,5481550,null
461323,5481550,null
461324,5481550,null
461325,5481550,null
461326,5481550,null
461327,5481550,null
461328,5481550,null
461329,5481550,null
461330,5481550,null
461331,5481550,null
461332,5481550,null
461333,5481550,null
461334,5481550,null
461335,5481550,null
461336,5481550,null
461337,5481550,40.03
461338,5481550,40.03
461339,5481550,40.03
461340,5481550,40.03
461341,5481550,40.03
461342,5481550,40.03
461343,5481550,40.07
461344,5481550,40.12
461345,5481550,40.16
461346,5481550,40.20
461347,5481550,40.24
461348,5481550,41.34
461349,5481550,42.45
461350,5481550,43.55
461351,5481550,44.65
461352,5481550,45.76
461353,5481550,45.06
461354,5481550,44.37
461355,5481550,43.67
461356,5481550,42.98
461357,5481550,42.28
461358,5481550,42.37
461359,5481550,42.47
461360,5481550,42.56
461361,5481550,42.65
461362,5481550,42.74
461363,5481550,43.43
461364,5481550,44.13
461365,5481550,44.82
461366,5481550,45.51
461367,5481550,null
461368,5481550,null
461369,5481550,null
461370,5481550,null
461371,5481550,null
461372,5481550,null
461373,5481550,null
461374,5481550,null
461375,5481550,null
461376,5481550,null
461377,5481550,null
461378,5481550,null
461379,5481550,null
461380,5481550,null
461381,5481550,null
461382,5481550,null
461383,5481550,null
461384,5481550,null
461385,5481550,null
461386,5481550,null
461387,5481550,46.40
461388,5481550,46.40
461389,5481550,46.40
461390,5481550,46.40
461391,5481550,46.40
461392,5481550,null
461393,5481550,null
461394,5481550,null
461395,5481550,null
461396,5481550,null
461397,5481550,null
461398,5481550,null
461399,5481550,null
461400,5481550,null
461401,5481550,null
461402,5481550,null
461403,5481550,null
461404,5481550,null
461405,5481550,null
461406,5481550,null
461407,5481550,null
461408,5481550,null
461409,5481550,null
461410,5481550,null
461411,5481550,null
461412,5481550,null
461413,5481550,null
461414,5481550,null
461415,5481550,null
461416,5481550,null
461417,5481550,37.19
461418,5481550,37.19
461419,5481550,37.19
461420,5481550,37.19
461421,5481550,37.19
461422,5481550,37.19
461423,5481550,37.80
461424,5481550,38.41
461425,5481550,39.02
461426,5481550,39.63
461427,5481550,40.24
461428,5481550,41.17
461429,5481550,42.10
461430,5481550,43.04
461431,5481550,43.97
461432,5481550,44.90
461433,5481550,44.90
461434,5481550,44.90
461435,5481550,44.90
461436,5481550,44.90
461437,5481550,null
461438,5481550,null
461439,5481550,null
461440,5481550,null
461441,5481550,null
461442,5481550,null
461443,5481550,null
461444,5481550,null
461445,5481550,null
461446,5481550,null
461447,5481550,null
461448,5481550,null
461449,5481550,null
461450,5481550,null
461451,5481550,null
461452,5481550,34.00
461453,5481550,33.94
461454,5481550,33.87
461455,5481550,33.81
461456,5481550,33.75
461457,5481550,33.69
461458,5481550,33.69
461459,5481550,33.69
461460,5481550,33.69
461461,5481550,33.69
461462,5481550,null
461463,5481550,null
461464,5481550,null
461465,5481550,null
461466,5481550,null
461467,5481550,null
461468,5481550,null
461469,5481550,null
461470,5481550,null
461471,5481550,null
461472,5481550,null
461473,5481550,null
461474,5481550,null
461475,5481550,null
461476,5481550,null
461477,5481550,null
461478,5481550,null
461479,5481550,null
461480,5481550,null
461481,5481550,null
461482,5481550,null
461483,5481550,null
461484,5481550,null
461485,5481550,null
461486,5481550,null
461487,5481550,35.80
461488,5481550,35.69
461489,5481550,35.57
461490,5481550,35.46
461491,5481550,35.34
461492,5481550,35.23
461493,5481550,34.93
461494,5481550,34.64
461495,5481550,34.35
461496,5481550,34.05
461497,5481550,33.76
461498,5481550,33.76
461499,5481550,33.76
461195,5481551,null
461196,5481551,null
461197,5481551,null
461198,5481551,null
461199,5481551,null
461200,5481551,null
461201,5481551,null
461202,5481551,null
461203,5481551,null
461204,5481551,null
461205,5481551,null
461206,5481551,null
461207,5481551,null
461208,5481551,null
461209,5481551,null
461210,5481551,null
461211,5481551,null
461212,5481551,42.21
461213,5481551,42.49
461214,5481551,42.76
461215,5481551,43.03
461216,5481551,43.30
461217,5481551,43.58
461218,5481551,43.10
461219,5481551,42.62
461220,5481551,42.14
461221,5481551,41.66
461222,5481551,41.18
461223,5481551,39.39
461224,5481551,37.60
461225,5481551,35.81
461226,5481551,34.02
461227,5481551,32.23
461228,5481551,32.19
461229,5481551,32.15
461230,5481551,32.11
461231,5481551,32.07
461232,5481551,32.03
461233,5481551,33.92
461234,5481551,35.82
461235,5481551,37.72
461236,5481551,39.62
461237,5481551,41.51
461238,5481551,41.51
461239,5481551,41.51
461240,5481551,41.51
461241,5481551,41.51
461242,5481551,null
461243,5481551,null
461244,5481551,null
461245,5481551,null
461246,5481551,null
461247,5481551,null
461248,5481551,null
461249,5481551,null
461250,5481551,null
461251,5481551,null
461252,5481551,null
461253,5481551,null
461254,5481551,null
461255,5481551,null
461256,5481551,null
461257,5481551,37.06
461258,5481551,37.36
461259,5481551,37.67
461260,5481551,37.97
461261,5481551,38.27
461262,5481551,38.58
461263,5481551,39.94
461264,5481551,41.30
461265,5481551,42.66
461266,5481551,44.02
461267,5481551,45.37
461268,5481551,45.37
461269,5481551,45.37
461270,5481551,45.37
461271,5481551,45.37
461272,5481551,null
461273,5481551,null
461274,5481551,null
461275,5481551,null
461276,5481551,null
461277,5481551,null
461278,5481551,null
461279,5481551,null
461280,5481551,null
461281,5481551,null
461282,5481551,37.27
461283,5481551,37.27
461284,5481551,37.27
461285,5481551,37.27
461286,5481551,37.27
461287,5481551,37.27
461288,5481551,37.63
461289,5481551,37.98
461290,5481551,38.33
461291,5481551,38.69
461292,5481551,null
461293,5481551,null
461294,5481551,null
461295,5481551,null
461296,5481551,null
461297,5481551,null
461298,5481551,null
461299,5481551,null
461300,5481551,null
461301,5481551,null
461302,5481551,null
461303,5481551,null
461304,5481551,null
461305,5481551,null
461306,5481551,null
461307,5481551,null
461308,5481551,null
461309,5481551,null
461310,5481551,null
461311,5481551,null
461312,5481551,45.84
461313,5481551,45.87
461314,5481551,45.90
461315,5481551,45.93
461316,5481551,45.96
461317,5481551,45.99
461318,5481551,45.99
461319,5481551,45.99
461320,5481551,45.99
461321,5481551,45.99
461322,5481551,null
461323,5481551,null
461324,5481551,null
461325,5481551,null
461326,5481551,null
461327,5481551,null
461328,5481551,null
461329,5481551,null
461330,5481551,null
461331,5481551,null
461332,5481551,null
461333,5481551,null
461334,5481551,null
461335,5481551,null
461336,5481551,null
461337,5481551,38.44
461338,5481551,38.44
461339,5481551,38.44
461340,5481551,38.44
461341,5481551,38.44
461342,5481551,38.44
461343,5481551,38.47
461344,5481551,38.49
461345,5481551,38.51
461346,5481551,38.54
461347,5481551,38.56
461348,5481551,39.97
461349,5481551,41.39
461350,5481551,42.80
461351,5481551,44.21
461352,5481551,45.63
461353,5481551,45.28
461354,5481551,44.94
461355,5481551,44.59
461356,5481551,44.25
461357,5481551,43.90
461358,5481551,44.02
461359,5481551,44.14
461360,5481551,44.26
461361,5481551,44.38
461362,5481551,44.50
461363,5481551,44.84
461364,5481551,45.19
461365,5481551,45.54
461366,5481551,45.88
461367,5481551,null
461368,5481551,null
461369,5481551,null
461370,5481551,null
461371,5481551,null
461372,5481551,null
461373,5481551,null
461374,5481551,null
461375,5481551,null
461376,5481551,null
461377,5481551,null
461378,5481551,null
461379,5481551,null
461380,5481551,null
461381,5481551,null
461382,5481551,null
461383,5481551,null
461384,5481551,null
461385,5481551,null
461386,5481551,null
461387,5481551,46.46
461388,5481551,46.46
461389,5481551,46.46
461390,5481551,46.46
461391,5481551,46.46
461392,5481551,null
461393,5481551,null
461394,5481551,null
461395,5481551,null
461396,5481551,null
461397,5481551,null
461398,5481551,null
461399,5481551,null
461400,5481551,null
461401,5481551,null
461402,5481551,null
461403,5481551,null
461404,5481551,null
461405,5481551,null
461406,5481551,null
461407,5481551,null
461408,5481551,null
461409,5481551,null
461410,5481551,null
461411,5481551,null
461412,5481551,null
461413,5481551,null
461414,5481551,null
461415,5481551,null
461416,5481551,null
461417,5481551,37.23
461418,5481551,37.23
461419,5481551,37.23
461420,5481551,37.23
461421,5481551,37.23
461422,5481551,37.23
461423,5481551,37.49
461424,5481551,37.76
461425,5481551,38.02
461426,5481551,38.28
461427,5481551,38.55
461428,5481551,39.81
461429,5481551,41.07
461430,5481551,42.33
461431,5481551,43.59
461432,5481551,44.86
461433,5481551,44.86
461434,5481551,44.86
461435,5481551,44.86
461436,5481551,44.86
461437,5481551,null
461438,5481551,null
461439,5481551,null
461440,5481551,null
461441,5481551,null
461442,5481551,null
461443,5481551,null
461444,5481551,null
461445,5481551,null
461446,5481551,null
461447,5481551,null
461448,5481551,null
461449,5481551,null
461450,5481551,null
461451,5481551,null
461452,5481551,35.20
461453,5481551,35.12
461454,5481551,35.04
461455,5481551,34.96
461456,5481551,34.88
461457,5481551,34.80
461458,5481551,34.80
461459,5481551,34.80
461460,5481551,34.80
461461,5481551,34.80
461462,5481551,null
461463,5481551,null
461464,5481551,null
461465,5481551,null
461466,5481551,null
461467,5481551,null
461468,5481551,null
461469,5481551,null
461470,5481551,null
461471,5481551,null
461472,5481551,null
461473,5481551,null
461474,5481551,null
461475,5481551,null
461476,5481551,null
461477,5481551,null
461478,5481551,null
461479,5481551,null
461480,5481551,null
461481,5481551,null
461482,5481551,null
461483,5481551,null
461484,5481551,null
461485,5481551,null
461486,5481551,null
461487,5481551,35.88
461488,5481551,35.73
461489,5481551,35.57
461490,5481551,35.42
461491,5481551,35.27
461492,5481551,35.12
461493,5481551,34.85
461494,5481551,34.58
461495,5481551,34.31
461496,5481551,34.04
461497,5481551,33.77
461498,5481551,33.77
461499,5481551,33.77
461195,5481552,null
461196,5481552,null
461197,5481552,null
461198,5481552,null
461199,5481552,null
461200,5481552,null
461201,5481552,null
461202,5481552,null
461203,5481552,null
461204,5481552,null
461205,5481552,null
461206,5481552,null
461207,5481552,null
461208,5481552,null
461209,5481552,null
461210,5481552,null
461211,5481552,null
461212,5481552,43.58
461213,5481552,43.58
461214,5481552,43.58
461215,5481552,43.58
461216,5481552,43.58
461217,5481552,43.58
461218,5481552,43.04
461219,5481552,42.50
461220,5481552,41.96
461221,5481552,41.41
461222,5481552,40.87
461223,5481552,38.66
461224,5481552,36.46
461225,5481552,34.25
461226,5481552,32.04
461227,5481552,29.83
461228,5481552,29.79
461229,5481552,29.75
461230,5481552,29.71
461231,5481552,29.67
461232,5481552,29.63
461233,5481552,31.94
461234,5481552,34.24
461235,5481552,36.54
461236,5481552,38.84
461237,5481552,41.14
461238,5481552,41.14
461239,5481552,41.14
461240,5481552,41.14
461241,5481552,41.14
461242,5481552,null
461243,5481552,null
461244,5481552,null
461245,5481552,null
461246,5481552,null
461247,5481552,null
461248,5481552,null
461249,5481552,null
461250,5481552,null
461251,5481552,null
461252,5481552,null
461253,5481552,null
461254,5481552,null
461255,5481552,null
461256,5481552,null
461257,5481552,37.05
461258,5481552,37.05
461259,5481552,37.05
461260,5481552,37.05
461261,5481552,37.05
461262,5481552,37.05
461263,5481552,38.71
461264,5481552,40.36
461265,5481552,42.02
461266,5481552,43.67
461267,5481552,45.33
461268,5481552,45.33
461269,5481552,45.33
461270,5481552,45.33
461271,5481552,45.33
461272,5481552,null
461273,5481552,null
461274,5481552,null
461275,5481552,null
461276,5481552,null
461277,5481552,null
461278,5481552,null
461279,5481552,null
461280,5481552,null
461281,5481552,null
461282,5481552,null
461283,5481552,null
461284,5481552,null
461285,5481552,null
461286,5481552,null
461287,5481552,null
461288,5481552,null
461289,5481552,null
461290,5481552,null
461291,5481552,null
461292,5481552,null
461293,5481552,null
461294,5481552,null
461295,5481552,null
461296,5481552,null
461297,5481552,null
461298,5481552,null
461299,5481552,null
461300,5481552,null
461301,5481552,null
461302,5481552,null
461303,5481552,null
461304,5481552,null
461305,5481552,null
461306,5481552,null
461307,5481552,45.81
461308,5481552,45.81
461309,5481552,45.81
461310,5481552,45.81
461311,5481552,45.81
461312,5481552,45.81
461313,5481552,45.85
461314,5481552,45.88
461315,5481552,45.92
461316,5481552,45.95
461317,5481552,null
461318,5481552,null
461319,5481552,null
461320,5481552,null
461321,5481552,null
461322,5481552,null
461323,5481552,null
461324,5481552,null
461325,5481552,null
461326,5481552,null
461327,5481552,null
461328,5481552,null
461329,5481552,null
461330,5481552,null
461331,5481552,null
461332,5481552,null
461333,5481552,null
461334,5481552,null
461335,5481552,null
461336,5481552,null
461337,5481552,36.85
461338,5481552,36.85
461339,5481552,36.85
461340,5481552,36.85
461341,5481552,36.85
461342,5481552,36.85
461343,5481552,36.86
461344,5481552,36.86
461345,5481552,36.87
461346,5481552,36.88
461347,5481552,36.88
461348,5481552,38.61
461349,5481552,40.33
461350,5481552,42.05
461351,5481552,43.77
461352,5481552,45.49
461353,5481552,45.50
461354,5481552,45.51
461355,5481552,45.51
461356,5481552,45.52
461357,5481552,45.52
461358,5481552,45.67
461359,5481552,45.81
461360,5481552,45.96
461361,5481552,46.11
461362,5481552,null
461363,5481552,null
461364,5481552,null
461365,5481552,null
461366,5481552,null
