x,y,pet
410809,5477494,42.89
410810,5477494,42.88
410811,5477494,42.87
410812,5477494,42.86
410813,5477494,42.85
410814,5477494,42.84
410815,5477494,null
410816,5477494,null
410817,5477494,null
410818,5477494,null
410819,5477494,null
410820,5477494,null
410821,5477494,null
410822,5477494,null
410823,5477494,null
410824,5477494,null
410825,5477494,null
410826,5477494,null
410827,5477494,null
410828,5477494,null
410829,5477494,null
410830,5477494,null
410831,5477494,null
410832,5477494,null
410833,5477494,null
410834,5477494,null
410835,5477494,null
410836,5477494,null
410837,5477494,null
410838,5477494,null
410839,5477494,null
410840,5477494,null
410841,5477494,null
410842,5477494,null
410843,5477494,null
410844,5477494,null
410845,5477494,34.72
410846,5477494,34.70
410847,5477494,34.68
410848,5477494,34.66
410849,5477494,34.64
410850,5477494,34.62
410851,5477494,34.60
410852,5477494,34.58
410853,5477494,34.56
410854,5477494,34.54
410855,5477494,34.96
410856,5477494,35.81
410857,5477494,36.65
410858,5477494,37.50
410859,5477494,38.35
410860,5477494,39.20
410861,5477494,40.05
410862,5477494,40.90
410863,5477494,41.74
410864,5477494,42.59
410865,5477494,43.01
410866,5477494,43.00
410867,5477494,42.99
410868,5477494,42.98
410869,5477494,42.97
410870,5477494,42.96
410871,5477494,42.95
410872,5477494,42.94
410873,5477494,42.93
410874,5477494,42.92
410875,5477494,42.91
410876,5477494,42.91
410877,5477494,42.91
410878,5477494,42.91
410879,5477494,42.91
410880,5477494,42.91
410881,5477494,42.91
410882,5477494,42.91
410883,5477494,42.91
410884,5477494,42.91
410885,5477494,null
410886,5477494,null
410887,5477494,null
410888,5477494,null
410889,5477494,null
410570,5477495,32.44
410571,5477495,32.44
410572,5477495,32.44
410573,5477495,32.44
410574,5477495,32.44
410575,5477495,32.81
410576,5477495,33.56
410577,5477495,34.31
410578,5477495,35.05
410579,5477495,35.80
410580,5477495,36.55
410581,5477495,37.29
410582,5477495,38.04
410583,5477495,38.79
410584,5477495,39.54
410585,5477495,39.91
410586,5477495,39.91
410587,5477495,39.91
410588,5477495,39.91
410589,5477495,39.91
410590,5477495,39.91
410591,5477495,39.91
410592,5477495,39.91
410593,5477495,39.91
410594,5477495,39.91
410595,5477495,null
410596,5477495,null
410597,5477495,null
410598,5477495,null
410599,5477495,null
410600,5477495,null
410601,5477495,null
410602,5477495,null
410603,5477495,null
410604,5477495,null
410605,5477495,43.36
410606,5477495,43.36
410607,5477495,43.36
410608,5477495,43.36
410609,5477495,43.36
410610,5477495,43.36
410611,5477495,43.36
410612,5477495,43.36
410613,5477495,43.36
410614,5477495,43.36
410615,5477495,null
410616,5477495,null
410617,5477495,null
410618,5477495,null
410619,5477495,null
410620,5477495,null
410621,5477495,null
410622,5477495,null
410623,5477495,null
410624,5477495,null
410625,5477495,null
410626,5477495,null
410627,5477495,null
410628,5477495,null
410629,5477495,null
410630,5477495,null
410631,5477495,null
410632,5477495,null
410633,5477495,null
410634,5477495,null
410635,5477495,null
410636,5477495,null
410637,5477495,null
410638,5477495,null
410639,5477495,null
410640,5477495,null
410641,5477495,null
410642,5477495,null
410643,5477495,null
410644,5477495,null
410645,5477495,44.15
410646,5477495,44.15
410647,5477495,44.15
410648,5477495,44.15
410649,5477495,44.15
410650,5477495,44.15
410651,5477495,44.15
410652,5477495,44.15
410653,5477495,44.15
410654,5477495,44.15
410655,5477495,null
410656,5477495,null
410657,5477495,null
410658,5477495,null
410659,5477495,null
410660,5477495,null
410661,5477495,null
410662,5477495,null
410663,5477495,null
410664,5477495,null
410665,5477495,null
410666,5477495,null
410667,5477495,null
410668,5477495,null
410669,5477495,null
410670,5477495,null
410671,5477495,null
410672,5477495,null
410673,5477495,null
410674,5477495,null
410675,5477495,null
410676,5477495,null
410677,5477495,null
410678,5477495,null
410679,5477495,null
410680,5477495,null
410681,5477495,null
410682,5477495,null
410683,5477495,null
410684,5477495,null
410685,5477495,null
410686,5477495,null
410687,5477495,null
410688,5477495,null
410689,5477495,null
410690,5477495,null
410691,5477495,null
410692,5477495,null
410693,5477495,null
410694,5477495,null
410695,5477495,null
410696,5477495,null
410697,5477495,null
410698,5477495,null
410699,5477495,null
410700,5477495,null
410701,5477495,null
410702,5477495,null
410703,5477495,null
410704,5477495,null
410705,5477495,null
410706,5477495,null
410707,5477495,null
410708,5477495,null
410709,5477495,null
410710,5477495,null
410711,5477495,null
410712,5477495,null
410713,5477495,null
410714,5477495,null
410715,5477495,42.83
410716,5477495,42.83
410717,5477495,42.83
410718,5477495,42.83
410719,5477495,42.83
410720,5477495,42.83
410721,5477495,42.83
410722,5477495,42.83
410723,5477495,42.83
410724,5477495,42.83
410725,5477495,null
410726,5477495,null
410727,5477495,null
410728,5477495,null
410729,5477495,null
410730,5477495,null
410731,5477495,null
410732,5477495,null
410733,5477495,null
410734,5477495,null
410735,5477495,null
410736,5477495,null
410737,5477495,null
410738,5477495,null
410739,5477495,null
410740,5477495,null
410741,5477495,null
410742,5477495,null
410743,5477495,null
410744,5477495,null
410745,5477495,null
410746,5477495,null
410747,5477495,null
410748,5477495,null
410749,5477495,null
410750,5477495,null
410751,5477495,null
410752,5477495,null
410753,5477495,null
410754,5477495,null
410755,5477495,null
410756,5477495,null
410757,5477495,null
410758,5477495,null
410759,5477495,null
410760,5477495,null
410761,5477495,null
410762,5477495,null
410763,5477495,null
410764,5477495,null
410765,5477495,null
410766,5477495,null
410767,5477495,null
410768,5477495,null
410769,5477495,null
410770,5477495,null
410771,5477495,null
410772,5477495,null
410773,5477495,null
410774,5477495,null
410775,5477495,null
410776,5477495,null
410777,5477495,null
410778,5477495,null
410779,5477495,null
410780,5477495,null
410781,5477495,null
410782,5477495,null
410783,5477495,null
410784,5477495,null
410785,5477495,41.76
410786,5477495,41.76
410787,5477495,41.76
410788,5477495,41.76
410789,5477495,41.76
410790,5477495,41.76
410791,5477495,41.76
410792,5477495,41.76
410793,5477495,41.76
410794,5477495,41.76
410795,5477495,41.67
410796,5477495,41.80
410797,5477495,41.93
410798,5477495,42.07
410799,5477495,42.20
410800,5477495,42.33
410801,5477495,42.46
410802,5477495,42.59
410803,5477495,42.72
410804,5477495,42.86
410805,5477495,42.92
410806,5477495,42.90
410807,5477495,42.89
410808,5477495,42.88
410809,5477495,42.87
410810,5477495,42.86
410811,5477495,42.85
410812,5477495,42.84
410813,5477495,42.83
410814,5477495,42.82
410815,5477495,null
410816,5477495,null
410817,5477495,null
410818,5477495,null
410819,5477495,null
410820,5477495,null
410821,5477495,null
410822,5477495,null
410823,5477495,null
410824,5477495,null
410825,5477495,null
410826,5477495,null
410827,5477495,null
410828,5477495,null
410829,5477495,null
410830,5477495,null
410831,5477495,null
410832,5477495,null
410833,5477495,null
410834,5477495,null
410835,5477495,null
410836,5477495,null
410837,5477495,null
410838,5477495,null
410839,5477495,null
410840,5477495,null
410841,5477495,null
410842,5477495,null
410843,5477495,null
410844,5477495,null
410845,5477495,34.72
410846,5477495,34.70
410847,5477495,34.68
410848,5477495,34.65
410849,5477495,34.63
410850,5477495,34.61
410851,5477495,34.59
410852,5477495,34.56
410853,5477495,34.54
410854,5477495,34.52
410855,5477495,34.93
410856,5477495,35.77
410857,5477495,36.61
410858,5477495,37.45
410859,5477495,38.29
410860,5477495,39.13
410861,5477495,39.97
410862,5477495,40.81
410863,5477495,41.65
410864,5477495,42.49
410865,5477495,42.90
410866,5477495,42.90
410867,5477495,42.90
410868,5477495,42.89
410869,5477495,42.89
410870,5477495,42.88
410871,5477495,42.88
410872,5477495,42.88
410873,5477495,42.87
410874,5477495,42.87
410875,5477495,42.87
410876,5477495,42.87
410877,5477495,42.87
410878,5477495,42.87
410879,5477495,42.87
410880,5477495,42.87
410881,5477495,42.87
410882,5477495,42.87
410883,5477495,42.87
410884,5477495,42.87
410885,5477495,null
410886,5477495,null
410887,5477495,null
410888,5477495,null
410889,5477495,null
410570,5477496,31.25
410571,5477496,31.25
410572,5477496,31.25
410573,5477496,31.25
410574,5477496,31.25
410575,5477496,31.67
410576,5477496,32.51
410577,5477496,33.34
410578,5477496,34.18
410579,5477496,35.01
410580,5477496,35.85
410581,5477496,36.68
410582,5477496,37.52
410583,5477496,38.35
410584,5477496,39.19
410585,5477496,39.60
410586,5477496,39.60
410587,5477496,39.60
410588,5477496,39.60
410589,5477496,39.60
410590,5477496,39.60
410591,5477496,39.60
410592,5477496,39.60
410593,5477496,39.60
410594,5477496,39.60
410595,5477496,null
410596,5477496,null
410597,5477496,null
410598,5477496,null
410599,5477496,null
410600,5477496,null
410601,5477496,null
410602,5477496,null
410603,5477496,null
410604,5477496,null
410605,5477496,43.32
410606,5477496,43.32
410607,5477496,43.32
410608,5477496,43.32
410609,5477496,43.32
410610,5477496,43.32
410611,5477496,43.32
410612,5477496,43.32
410613,5477496,43.32
410614,5477496,43.32
410615,5477496,null
410616,5477496,null
410617,5477496,null
410618,5477496,null
410619,5477496,null
410620,5477496,null
410621,5477496,null
410622,5477496,null
410623,5477496,null
410624,5477496,null
410625,5477496,null
410626,5477496,null
410627,5477496,null
410628,5477496,null
410629,5477496,null
410630,5477496,null
410631,5477496,null
410632,5477496,null
410633,5477496,null
410634,5477496,null
410635,5477496,null
410636,5477496,null
410637,5477496,null
410638,5477496,null
410639,5477496,null
410640,5477496,null
410641,5477496,null
410642,5477496,null
410643,5477496,null
410644,5477496,null
410645,5477496,44.14
410646,5477496,44.14
410647,5477496,44.14
410648,5477496,44.14
410649,5477496,44.14
410650,5477496,44.14
410651,5477496,44.14
410652,5477496,44.14
410653,5477496,44.14
410654,5477496,44.14
410655,5477496,null
410656,5477496,null
410657,5477496,null
410658,5477496,null
410659,5477496,null
410660,5477496,null
410661,5477496,null
410662,5477496,null
410663,5477496,null
410664,5477496,null
410665,5477496,null
410666,5477496,null
410667,5477496,null
410668,5477496,null
410669,5477496,null
410670,5477496,null
410671,5477496,null
410672,5477496,null
410673,5477496,null
410674,5477496,null
410675,5477496,null
410676,5477496,null
410677,5477496,null
410678,5477496,null
410679,5477496,null
410680,5477496,null
410681,5477496,null
410682,5477496,null
410683,5477496,null
410684,5477496,null
410685,5477496,null
410686,5477496,null
410687,5477496,null
410688,5477496,null
410689,5477496,null
410690,5477496,null
410691,5477496,null
410692,5477496,null
410693,5477496,null
410694,5477496,null
410695,5477496,null
410696,5477496,null
410697,5477496,null
410698,5477496,null
410699,5477496,null
410700,5477496,null
410701,5477496,null
410702,5477496,null
410703,5477496,null
410704,5477496,null
410705,5477496,null
410706,5477496,null
410707,5477496,null
410708,5477496,null
410709,5477496,null
410710,5477496,null
410711,5477496,null
410712,5477496,null
410713,5477496,null
410714,5477496,null
410715,5477496,42.84
410716,5477496,42.84
410717,5477496,42.84
410718,5477496,42.84
410719,5477496,42.84
410720,5477496,42.84
410721,5477496,42.84
410722,5477496,42.84
410723,5477496,42.84
410724,5477496,42.84
410725,5477496,null
410726,5477496,null
410727,5477496,null
410728,5477496,null
410729,5477496,null
410730,5477496,null
410731,5477496,null
410732,5477496,null
410733,5477496,null
410734,5477496,null
410735,5477496,null
410736,5477496,null
410737,5477496,null
410738,5477496,null
410739,5477496,null
410740,5477496,null
410741,5477496,null
410742,5477496,null
410743,5477496,null
410744,5477496,null
410745,5477496,null
410746,5477496,null
410747,5477496,null
410748,5477496,null
410749,5477496,null
410750,5477496,null
410751,5477496,null
410752,5477496,null
410753,5477496,null
410754,5477496,null
410755,5477496,null
410756,5477496,null
410757,5477496,null
410758,5477496,null
410759,5477496,null
410760,5477496,null
410761,5477496,null
410762,5477496,null
410763,5477496,null
410764,5477496,null
410765,5477496,null
410766,5477496,null
410767,5477496,null
410768,5477496,null
410769,5477496,null
410770,5477496,null
410771,5477496,null
410772,5477496,null
410773,5477496,null
410774,5477496,null
410775,5477496,null
410776,5477496,null
410777,5477496,null
410778,5477496,null
410779,5477496,null
410780,5477496,null
410781,5477496,null
410782,5477496,null
410783,5477496,null
410784,5477496,null
410785,5477496,42.64
410786,5477496,42.64
410787,5477496,42.64
410788,5477496,42.64
410789,5477496,42.64
410790,5477496,42.64
410791,5477496,42.64
410792,5477496,42.64
410793,5477496,42.64
410794,5477496,42.64
410795,5477496,42.49
410796,5477496,42.53
410797,5477496,42.58
410798,5477496,42.62
410799,5477496,42.66
410800,5477496,42.71
410801,5477496,42.75
410802,5477496,42.80
410803,5477496,42.84
410804,5477496,42.88
410805,5477496,42.90
410806,5477496,42.89
410807,5477496,42.87
410808,5477496,42.86
410809,5477496,42.85
410810,5477496,42.84
410811,5477496,42.82
410812,5477496,42.81
410813,5477496,42.80
410814,5477496,42.79
410815,5477496,null
410816,5477496,null
410817,5477496,null
410818,5477496,null
410819,5477496,null
410820,5477496,null
410821,5477496,null
410822,5477496,null
410823,5477496,null
410824,5477496,null
410825,5477496,null
410826,5477496,null
410827,5477496,null
410828,5477496,null
410829,5477496,null
410830,5477496,null
410831,5477496,null
410832,5477496,null
410833,5477496,null
410834,5477496,null
410835,5477496,null
410836,5477496,null
410837,5477496,null
410838,5477496,null
410839,5477496,null
410840,5477496,null
410841,5477496,null
410842,5477496,null
410843,5477496,null
410844,5477496,null
410845,5477496,34.72
410846,5477496,34.69
410847,5477496,34.67
410848,5477496,34.64
410849,5477496,34.62
410850,5477496,34.59
410851,5477496,34.57
410852,5477496,34.54
410853,5477496,34.52
410854,5477496,34.49
410855,5477496,34.89
410856,5477496,35.73
410857,5477496,36.56
410858,5477496,37.39
410859,5477496,38.22
410860,5477496,39.05
410861,5477496,39.89
410862,5477496,40.72
410863,5477496,41.55
410864,5477496,42.38
410865,5477496,42.80
410866,5477496,42.80
410867,5477496,42.80
410868,5477496,42.81
410869,5477496,42.81
410870,5477496,42.81
410871,5477496,42.81
410872,5477496,42.81
410873,5477496,42.82
410874,5477496,42.82
410875,5477496,42.82
410876,5477496,42.82
410877,5477496,42.82
410878,5477496,42.82
410879,5477496,42.82
410880,5477496,42.82
410881,5477496,42.82
410882,5477496,42.82
410883,5477496,42.82
410884,5477496,42.82
410885,5477496,null
410886,5477496,null
410887,5477496,null
410888,5477496,null
410889,5477496,null
410570,5477497,31.22
410571,5477497,31.22
410572,5477497,31.22
410573,5477497,31.22
410574,5477497,31.22
410575,5477497,31.63
410576,5477497,32.47
410577,5477497,33.30
410578,5477497,34.14
410579,5477497,34.97
410580,5477497,35.81
410581,5477497,36.64
410582,5477497,37.48
410583,5477497,38.31
410584,5477497,39.14
410585,5477497,39.56
410586,5477497,39.57
410587,5477497,39.57
410588,5477497,39.57
410589,5477497,39.57
410590,5477497,39.58
410591,5477497,39.58
410592,5477497,39.58
410593,5477497,39.59
410594,5477497,39.59
410595,5477497,43.25
410596,5477497,43.25
410597,5477497,43.25
410598,5477497,43.25
410599,5477497,43.25
410600,5477497,43.25
410601,5477497,43.25
410602,5477497,43.25
410603,5477497,43.25
410604,5477497,43.25
410605,5477497,null
410606,5477497,null
410607,5477497,null
410608,5477497,null
410609,5477497,null
410610,5477497,null
410611,5477497,null
410612,5477497,null
410613,5477497,null
410614,5477497,null
410615,5477497,null
410616,5477497,null
410617,5477497,null
410618,5477497,null
410619,5477497,null
410620,5477497,null
410621,5477497,null
410622,5477497,null
410623,5477497,null
410624,5477497,null
410625,5477497,null
410626,5477497,null
410627,5477497,null
410628,5477497,null
410629,5477497,null
410630,5477497,null
410631,5477497,null
410632,5477497,null
410633,5477497,null
410634,5477497,null
410635,5477497,null
410636,5477497,null
410637,5477497,null
410638,5477497,null
410639,5477497,null
410640,5477497,null
410641,5477497,null
410642,5477497,null
410643,5477497,null
410644,5477497,null
410645,5477497,null
410646,5477497,null
410647,5477497,null
410648,5477497,null
410649,5477497,null
410650,5477497,null
410651,5477497,null
410652,5477497,null
410653,5477497,null
410654,5477497,null
410655,5477497,null
410656,5477497,null
410657,5477497,null
410658,5477497,null
410659,5477497,null
410660,5477497,null
410661,5477497,null
410662,5477497,null
410663,5477497,null
410664,5477497,null
410665,5477497,null
410666,5477497,null
410667,5477497,null
410668,5477497,null
410669,5477497,null
410670,5477497,null
410671,5477497,null
410672,5477497,null
410673,5477497,null
410674,5477497,null
410675,5477497,null
410676,5477497,null
410677,5477497,null
410678,5477497,null
410679,5477497,null
410680,5477497,null
410681,5477497,null
410682,5477497,null
410683,5477497,null
410684,5477497,null
410685,5477497,null
410686,5477497,null
410687,5477497,null
410688,5477497,null
410689,5477497,null
410690,5477497,null
410691,5477497,null
410692,5477497,null
410693,5477497,null
410694,5477497,null
410695,5477497,null
410696,5477497,null
410697,5477497,null
410698,5477497,null
410699,5477497,null
410700,5477497,null
410701,5477497,null
410702,5477497,null
410703,5477497,null
410704,5477497,null
410705,5477497,42.86
410706,5477497,42.86
410707,5477497,42.86
410708,5477497,42.86
410709,5477497,42.86
410710,5477497,42.86
410711,5477497,42.86
410712,5477497,42.86
410713,5477497,42.86
410714,5477497,42.86
410715,5477497,null
410716,5477497,null
410717,5477497,null
410718,5477497,null
410719,5477497,null
410720,5477497,null
410721,5477497,null
410722,5477497,null
410723,5477497,null
410724,5477497,null
410725,5477497,null
410726,5477497,null
410727,5477497,null
410728,5477497,null
410729,5477497,null
410730,5477497,null
410731,5477497,null
410732,5477497,null
410733,5477497,null
410734,5477497,null
410735,5477497,null
410736,5477497,null
410737,5477497,null
410738,5477497,null
410739,5477497,null
410740,5477497,null
410741,5477497,null
410742,5477497,null
410743,5477497,null
410744,5477497,null
410745,5477497,null
410746,5477497,null
410747,5477497,null
410748,5477497,null
410749,5477497,null
410750,5477497,null
410751,5477497,null
410752,5477497,null
410753,5477497,null
410754,5477497,null
410755,5477497,null
410756,5477497,null
410757,5477497,null
410758,5477497,null
410759,5477497,null
410760,5477497,null
410761,5477497,null
410762,5477497,null
410763,5477497,null
410764,5477497,null
410765,5477497,null
410766,5477497,null
410767,5477497,null
410768,5477497,null
410769,5477497,null
410770,5477497,null
410771,5477497,null
410772,5477497,null
410773,5477497,null
410774,5477497,null
410775,5477497,43.07
410776,5477497,43.07
410777,5477497,43.07
410778,5477497,43.07
410779,5477497,43.07
410780,5477497,43.07
410781,5477497,43.07
410782,5477497,43.07
410783,5477497,43.07
410784,5477497,43.07
410785,5477497,null
410786,5477497,null
410787,5477497,null
410788,5477497,null
410789,5477497,null
410790,5477497,null
410791,5477497,null
410792,5477497,null
410793,5477497,null
410794,5477497,null
410795,5477497,null
410796,5477497,null
410797,5477497,null
410798,5477497,null
410799,5477497,null
410800,5477497,null
410801,5477497,null
410802,5477497,null
410803,5477497,null
410804,5477497,null
410805,5477497,42.87
410806,5477497,42.86
410807,5477497,42.85
410808,5477497,42.84
410809,5477497,42.82
410810,5477497,42.81
410811,5477497,42.80
410812,5477497,42.79
410813,5477497,42.77
410814,5477497,42.76
410815,5477497,42.75
410816,5477497,42.75
410817,5477497,42.75
410818,5477497,42.75
410819,5477497,42.75
410820,5477497,42.74
410821,5477497,42.74
410822,5477497,42.74
410823,5477497,42.74
410824,5477497,42.74
410825,5477497,null
410826,5477497,null
410827,5477497,null
410828,5477497,null
410829,5477497,null
410830,5477497,null
410831,5477497,null
410832,5477497,null
410833,5477497,null
410834,5477497,null
410835,5477497,34.70
410836,5477497,34.71
410837,5477497,34.71
410838,5477497,34.71
410839,5477497,34.72
410840,5477497,34.72
410841,5477497,34.72
410842,5477497,34.73
410843,5477497,34.73
410844,5477497,34.73
410845,5477497,34.72
410846,5477497,34.71
410847,5477497,34.69
410848,5477497,34.67
410849,5477497,34.65
410850,5477497,34.63
410851,5477497,34.61
410852,5477497,34.59
410853,5477497,34.57
410854,5477497,34.56
410855,5477497,34.95
410856,5477497,35.75
410857,5477497,36.56
410858,5477497,37.36
410859,5477497,38.16
410860,5477497,38.97
410861,5477497,39.77
410862,5477497,40.58
410863,5477497,41.38
410864,5477497,42.18
410865,5477497,42.60
410866,5477497,42.62
410867,5477497,42.64
410868,5477497,42.66
410869,5477497,42.68
410870,5477497,42.70
410871,5477497,42.72
410872,5477497,42.74
410873,5477497,42.76
410874,5477497,42.78
410875,5477497,42.79
410876,5477497,42.78
410877,5477497,42.78
410878,5477497,42.78
410879,5477497,42.78
410880,5477497,42.78
410881,5477497,42.78
410882,5477497,42.77
410883,5477497,42.77
410884,5477497,42.77
410885,5477497,null
410886,5477497,null
410887,5477497,null
410888,5477497,null
410889,5477497,null
410570,5477498,32.32
410571,5477498,32.32
410572,5477498,32.32
410573,5477498,32.32
410574,5477498,32.32
410575,5477498,32.69
410576,5477498,33.44
410577,5477498,34.19
410578,5477498,34.93
410579,5477498,35.68
410580,5477498,36.42
410581,5477498,37.17
410582,5477498,37.92
410583,5477498,38.66
410584,5477498,39.41
410585,5477498,39.79
410586,5477498,39.79
410587,5477498,39.80
410588,5477498,39.81
410589,5477498,39.82
410590,5477498,39.83
410591,5477498,39.84
410592,5477498,39.84
410593,5477498,39.85
410594,5477498,39.86
410595,5477498,43.14
410596,5477498,43.14
410597,5477498,43.14
410598,5477498,43.14
410599,5477498,43.14
410600,5477498,43.14
410601,5477498,43.14
410602,5477498,43.14
410603,5477498,43.14
410604,5477498,43.14
410605,5477498,null
410606,5477498,null
410607,5477498,null
410608,5477498,null
410609,5477498,null
410610,5477498,null
410611,5477498,null
410612,5477498,null
410613,5477498,null
410614,5477498,null
410615,5477498,null
410616,5477498,null
410617,5477498,null
410618,5477498,null
410619,5477498,null
410620,5477498,null
410621,5477498,null
410622,5477498,null
410623,5477498,null
410624,5477498,null
410625,5477498,null
410626,5477498,null
410627,5477498,null
410628,5477498,null
410629,5477498,null
410630,5477498,null
410631,5477498,null
410632,5477498,null
410633,5477498,null
410634,5477498,null
410635,5477498,null
410636,5477498,null
410637,5477498,null
410638,5477498,null
410639,5477498,null
410640,5477498,null
410641,5477498,null
410642,5477498,null
410643,5477498,null
410644,5477498,null
410645,5477498,null
410646,5477498,null
410647,5477498,null
410648,5477498,null
410649,5477498,null
410650,5477498,null
410651,5477498,null
410652,5477498,null
410653,5477498,null
410654,5477498,null
410655,5477498,null
410656,5477498,null
410657,5477498,null
410658,5477498,null
410659,5477498,null
410660,5477498,null
410661,5477498,null
410662,5477498,null
410663,5477498,null
410664,5477498,null
410665,5477498,null
410666,5477498,null
410667,5477498,null
410668,5477498,null
410669,5477498,null
410670,5477498,null
410671,5477498,null
410672,5477498,null
410673,5477498,null
410674,5477498,null
410675,5477498,null
410676,5477498,null
410677,5477498,null
410678,5477498,null
410679,5477498,null
410680,5477498,null
410681,5477498,null
410682,5477498,null
410683,5477498,null
410684,5477498,null
410685,5477498,null
410686,5477498,null
410687,5477498,null
410688,5477498,null
410689,5477498,null
410690,5477498,null
410691,5477498,null
410692,5477498,null
410693,5477498,null
410694,5477498,null
410695,5477498,null
410696,5477498,null
410697,5477498,null
410698,5477498,null
410699,5477498,null
410700,5477498,null
410701,5477498,null
410702,5477498,null
410703,5477498,null
410704,5477498,null
410705,5477498,42.88
410706,5477498,42.88
410707,5477498,42.88
410708,5477498,42.88
410709,5477498,42.88
410710,5477498,42.88
410711,5477498,42.88
410712,5477498,42.88
410713,5477498,42.88
410714,5477498,42.88
410715,5477498,null
410716,5477498,null
410717,5477498,null
410718,5477498,null
410719,5477498,null
410720,5477498,null
410721,5477498,null
410722,5477498,null
410723,5477498,null
410724,5477498,null
410725,5477498,null
410726,5477498,null
410727,5477498,null
410728,5477498,null
410729,5477498,null
410730,5477498,null
410731,5477498,null
410732,5477498,null
410733,5477498,null
410734,5477498,null
410735,5477498,null
410736,5477498,null
410737,5477498,null
410738,5477498,null
410739,5477498,null
410740,5477498,null
410741,5477498,null
410742,5477498,null
410743,5477498,null
410744,5477498,null
410745,5477498,null
410746,5477498,null
410747,5477498,null
410748,5477498,null
410749,5477498,null
410750,5477498,null
410751,5477498,null
410752,5477498,null
410753,5477498,null
410754,5477498,null
410755,5477498,null
410756,5477498,null
410757,5477498,null
410758,5477498,null
410759,5477498,null
410760,5477498,null
410761,5477498,null
410762,5477498,null
410763,5477498,null
410764,5477498,null
410765,5477498,null
410766,5477498,null
410767,5477498,null
410768,5477498,null
410769,5477498,null
410770,5477498,null
410771,5477498,null
410772,5477498,null
410773,5477498,null
410774,5477498,null
410775,5477498,43.05
410776,5477498,43.05
410777,5477498,43.05
410778,5477498,43.05
410779,5477498,43.05
410780,5477498,43.05
410781,5477498,43.05
410782,5477498,43.05
410783,5477498,43.05
410784,5477498,43.05
410785,5477498,null
410786,5477498,null
410787,5477498,null
410788,5477498,null
410789,5477498,null
410790,5477498,null
410791,5477498,null
410792,5477498,null
410793,5477498,null
410794,5477498,null
410795,5477498,null
410796,5477498,null
410797,5477498,null
410798,5477498,null
410799,5477498,null
410800,5477498,null
410801,5477498,null
410802,5477498,null
410803,5477498,null
410804,5477498,null
410805,5477498,42.84
410806,5477498,42.83
410807,5477498,42.81
410808,5477498,42.80
410809,5477498,42.79
410810,5477498,42.78
410811,5477498,42.77
410812,5477498,42.76
410813,5477498,42.75
410814,5477498,42.74
410815,5477498,42.73
410816,5477498,42.72
410817,5477498,42.72
410818,5477498,42.71
410819,5477498,42.70
410820,5477498,42.70
410821,5477498,42.69
410822,5477498,42.69
410823,5477498,42.68
410824,5477498,42.67
410825,5477498,null
410826,5477498,null
410827,5477498,null
410828,5477498,null
410829,5477498,null
410830,5477498,null
410831,5477498,null
410832,5477498,null
410833,5477498,null
410834,5477498,null
410835,5477498,34.66
410836,5477498,34.67
410837,5477498,34.67
410838,5477498,34.68
410839,5477498,34.69
410840,5477498,34.70
410841,5477498,34.71
410842,5477498,34.72
410843,5477498,34.73
410844,5477498,34.74
410845,5477498,34.74
410846,5477498,34.74
410847,5477498,34.74
410848,5477498,34.73
410849,5477498,34.73
410850,5477498,34.72
410851,5477498,34.72
410852,5477498,34.72
410853,5477498,34.71
410854,5477498,34.71
410855,5477498,35.09
410856,5477498,35.84
410857,5477498,36.60
410858,5477498,37.36
410859,5477498,38.11
410860,5477498,38.87
410861,5477498,39.63
410862,5477498,40.38
410863,5477498,41.14
410864,5477498,41.90
410865,5477498,42.30
410866,5477498,42.35
410867,5477498,42.40
410868,5477498,42.45
410869,5477498,42.50
410870,5477498,42.54
410871,5477498,42.59
410872,5477498,42.64
410873,5477498,42.69
410874,5477498,42.74
410875,5477498,42.76
410876,5477498,42.76
410877,5477498,42.75
410878,5477498,42.75
410879,5477498,42.74
410880,5477498,42.74
410881,5477498,42.73
410882,5477498,42.73
410883,5477498,42.72
410884,5477498,42.72
410885,5477498,null
410886,5477498,null
410887,5477498,null
410888,5477498,null
410889,5477498,null
410570,5477499,33.42
410571,5477499,33.42
410572,5477499,33.42
410573,5477499,33.42
410574,5477499,33.42
410575,5477499,33.75
410576,5477499,34.41
410577,5477499,35.07
410578,5477499,35.73
410579,5477499,36.38
410580,5477499,37.04
410581,5477499,37.70
410582,5477499,38.36
410583,5477499,39.02
410584,5477499,39.67
410585,5477499,40.01
410586,5477499,40.02
410587,5477499,40.04
410588,5477499,40.05
410589,5477499,40.06
410590,5477499,40.08
410591,5477499,40.09
410592,5477499,40.11
410593,5477499,40.12
410594,5477499,40.13
410595,5477499,43.03
410596,5477499,43.03
410597,5477499,43.03
410598,5477499,43.03
410599,5477499,43.03
410600,5477499,43.03
410601,5477499,43.03
410602,5477499,43.03
410603,5477499,43.03
410604,5477499,43.03
410605,5477499,null
410606,5477499,null
410607,5477499,null
410608,5477499,null
410609,5477499,null
410610,5477499,null
410611,5477499,null
410612,5477499,null
410613,5477499,null
410614,5477499,null
410615,5477499,null
410616,5477499,null
410617,5477499,null
410618,5477499,null
410619,5477499,null
410620,5477499,null
410621,5477499,null
410622,5477499,null
410623,5477499,null
410624,5477499,null
410625,5477499,null
410626,5477499,null
410627,5477499,null
410628,5477499,null
410629,5477499,null
410630,5477499,null
410631,5477499,null
410632,5477499,null
410633,5477499,null
